Country/Region,Date,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
Panama,2020-06-25,29037,564,14800,13673,1007,17,6
Papua New Guinea,2020-06-25,10,0,8,2,0,0,0
Paraguay,2020-06-25,1569,13,976,580,41,0,32
Peru,2020-06-25,268602,8761,151225,108616,3913,175,-364
Philippines,2020-06-25,33069,1212,8910,22947,774,8,254
Poland,2020-06-25,33119,1412,18654,13053,298,16,520
Portugal,2020-06-25,40415,1549,26382,12484,311,6,299
Qatar,2020-06-25,91838,106,74544,17188,1060,2,1461
Romania,2020-06-25,25286,1565,17906,5815,460,10,515
Russia,2020-06-25,613148,8594,374557,229997,7105,91,6335
Rwanda,2020-06-25,850,2,385,463,20,0,9
Saint Kitts and Nevis,2020-06-25,15,0,15,0,0,0,0
Saint Lucia,2020-06-25,19,0,19,0,0,0,0
Saint Vincent and the Grenadines,2020-06-25,29,0,29,0,0,0,2
San Marino,2020-06-25,698,42,653,3,0,0,6
Sao Tome and Principe,2020-06-25,711,13,214,484,1,0,3
Saudi Arabia,2020-06-25,170639,1428,117882,51329,3372,41,5085
Senegal,2020-06-25,6233,94,4162,1977,104,1,90
Serbia,2020-06-25,13372,264,12154,954,137,1,43
Seychelles,2020-06-25,11,0,11,0,0,0,0
Sierra Leone,2020-06-25,1354,56,869,429,0,1,0
Singapore,2020-06-25,42736,26,36604,6106,113,0,305
Slovakia,2020-06-25,1630,28,1452,150,23,0,4
Slovenia,2020-06-25,1547,109,1376,62,6,0,0
Somalia,2020-06-25,2878,90,868,1920,43,0,39
South Africa,2020-06-25,118375,2292,59974,56109,6579,87,3100
South Korea,2020-06-25,12602,282,11172,1148,39,0,198
South Sudan,2020-06-25,1942,36,224,1682,0,0,0
Spain,2020-06-25,247486,28330,150376,68780,400,3,0
Sri Lanka,2020-06-25,2010,11,1602,397,9,0,40
Sudan,2020-06-25,8984,556,3806,4622,95,8,107
Suriname,2020-06-25,373,10,176,187,16,0,22
Sweden,2020-06-25,63890,5230,0,58660,1566,21,0
Switzerland,2020-06-25,31428,1958,29000,470,52,0,0
Syria,2020-06-25,242,7,0,235,11,0,0
Taiwan*,2020-06-25,447,7,435,5,1,0,0
Tajikistan,2020-06-25,5691,52,4267,1372,61,0,73
Tanzania,2020-06-25,509,21,183,305,0,0,0
Thailand,2020-06-25,3158,58,3038,62,0,0,0
Timor-Leste,2020-06-25,24,0,0,24,0,0,0
Togo,2020-06-25,588,14,394,180,5,0,2
Trinidad and Tobago,2020-06-25,123,8,109,6,0,0,0
Tunisia,2020-06-25,1162,50,1023,89,2,0,0
Turkey,2020-06-25,193115,5046,165706,22363,1458,21,1472
US,2020-06-25,2422299,125026,663562,1633711,39873,2422,7401
Uganda,2020-06-25,821,0,731,90,16,0,14
Ukraine,2020-06-25,40854,1078,18365,21411,1002,17,356
United Arab Emirates,2020-06-25,46563,308,35165,11090,430,1,760
United Kingdom,2020-06-25,282512,43314,1361,237837,697,149,16
Uruguay,2020-06-25,907,26,818,63,5,0,3
Uzbekistan,2020-06-25,7177,20,4877,2280,187,1,192
Venezuela,2020-06-25,4563,39,1327,3197,197,1,0
Vietnam,2020-06-25,352,0,329,23,0,0,0
West Bank and Gaza,2020-06-25,1382,3,446,933,54,0,4
Western Sahara,2020-06-25,10,1,8,1,0,0,0
Yemen,2020-06-25,1076,288,386,402,61,14,7
Zambia,2020-06-25,1497,18,1223,256,8,0,0
Zimbabwe,2020-06-25,551,6,128,417,21,0,5
Afghanistan,2020-06-26,30451,683,10306,19462,276,8,132
Albania,2020-06-26,2269,51,1298,920,77,2,48
Algeria,2020-06-26,12685,885,9066,2734,240,7,146
Andorra,2020-06-26,855,52,799,4,0,0,2
Angola,2020-06-26,212,10,81,121,0,0,0
Antigua and Barbuda,2020-06-26,65,3,22,40,0,0,0
Argentina,2020-06-26,55343,1184,18416,35743,2886,34,3628
Armenia,2020-06-26,23247,410,12149,10688,759,13,814
Australia,2020-06-26,7601,104,6960,537,6,0,2
Austria,2020-06-26,17522,698,16348,476,45,0,28
Azerbaijan,2020-06-26,15369,187,8364,6818,517,7,305
Bahamas,2020-06-26,104,11,84,9,0,0,0
Bahrain,2020-06-26,24805,73,19137,5595,724,2,636
Bangladesh,2020-06-26,130474,1661,53133,75680,3868,40,1638
Barbados,2020-06-26,97,7,90,0,0,0,5
Belarus,2020-06-26,60713,373,42689,17651,331,6,1241
Belgium,2020-06-26,61106,9731,16918,34457,99,5,28
Belize,2020-06-26,24,2,18,4,1,0,1
Benin,2020-06-26,1053,14,292,747,36,0,4
Bhutan,2020-06-26,70,0,38,32,0,0,4
Bolivia,2020-06-26,29423,934,7736,20753,920,21,398
Bosnia and Herzegovina,2020-06-26,3935,178,2338,1419,139,3,16
Botswana,2020-06-26,92,1,25,66,0,0,0
Brazil,2020-06-26,1274974,55961,702399,516614,46860,990,22875
Brunei,2020-06-26,141,3,138,0,0,0,0
Bulgaria,2020-06-26,4513,215,2457,1841,105,4,87
Burkina Faso,2020-06-26,941,53,830,58,7,0,4
Burma,2020-06-26,293,6,215,72,0,0,4
Burundi,2020-06-26,144,1,93,50,0,0,0
Cabo Verde,2020-06-26,1027,10,568,449,24,2,6
Cambodia,2020-06-26,139,0,129,10,9,0,2
Cameroon,2020-06-26,12592,313,10100,2179,0,0,0
Canada,2020-06-26,104616,8570,0,96046,166,4,0
Central African Republic,2020-06-26,3340,40,661,2639,96,0,54
Chad,2020-06-26,865,74,778,13,2,0,4
Chile,2020-06-26,263360,5068,223431,34861,4296,165,4104
China,2020-06-26,84725,4641,78000,2084,24,0,6
Colombia,2020-06-26,84442,2811,33410,48221,3843,157,1681
Comoros,2020-06-26,272,7,161,104,0,0,0
Congo (Brazzaville),2020-06-26,1087,37,456,594,0,0,0
Congo (Kinshasa),2020-06-26,6552,149,900,5503,141,7,15
Costa Rica,2020-06-26,2836,12,1280,1544,152,0,53
Cote d'Ivoire,2020-06-26,8739,64,3587,5088,405,4,100
Croatia,2020-06-26,2539,107,2150,282,56,0,1
Cuba,2020-06-26,2325,85,2180,60,4,0,9
Cyprus,2020-06-26,992,19,824,149,0,0,0
Czechia,2020-06-26,11038,349,7668,3021,168,4,19
Denmark,2020-06-26,12862,604,11695,563,39,1,48
Djibouti,2020-06-26,4643,52,4348,243,8,0,79
Dominica,2020-06-26,18,0,18,0,0,0,0
Dominican Republic,2020-06-26,29764,712,16357,12695,623,14,134
Ecuador,2020-06-26,53856,4406,26493,22957,700,63,396
Egypt,2020-06-26,62755,2620,16737,43398,1625,87,399
El Salvador,2020-06-26,5517,133,3291,2093,181,7,175
Equatorial Guinea,2020-06-26,2001,32,515,1454,0,0,0
Eritrea,2020-06-26,167,0,53,114,23,0,14
Estonia,2020-06-26,1986,69,1797,120,2,0,7
Eswatini,2020-06-26,728,8,367,353,22,0,20
Ethiopia,2020-06-26,5425,89,1688,3648,250,8,144
Fiji,2020-06-26,18,0,18,0,0,0,0
Finland,2020-06-26,7191,328,6600,263,19,1,0
France,2020-06-26,200195,29781,75773,94641,1588,26,298
Gabon,2020-06-26,5209,40,2327,2842,122,0,57
Gambia,2020-06-26,43,2,26,15,0,0,0
Georgia,2020-06-26,919,14,780,125,2,0,4
Germany,2020-06-26,194036,8965,177149,7922,665,25,385
Ghana,2020-06-26,15834,103,11755,3976,361,8,324
Greece,2020-06-26,3343,191,1374,1778,22,0,0
Greenland,2020-06-26,13,0,13,0,0,0,0
Grenada,2020-06-26,23,0,23,0,0,0,0
Guatemala,2020-06-26,15828,672,3028,12128,209,49,79
Guinea,2020-06-26,5260,29,4155,1076,86,0,294
Guinea-Bissau,2020-06-26,1614,22,191,1401,58,3,0
Guyana,2020-06-26,215,12,108,95,0,0,0
Haiti,2020-06-26,5722,98,641,4983,179,2,129
Holy See,2020-06-26,12,0,12,0,0,0,0
Honduras,2020-06-26,15994,471,1678,13845,628,45,78
Hungary,2020-06-26,4127,578,2663,886,4,1,23
Iceland,2020-06-26,1820,10,1799,11,2,0,5
India,2020-06-26,508953,15685,295881,197387,18552,384,10244
Indonesia,2020-06-26,51427,2683,21333,27411,1240,63,884
Iran,2020-06-26,217724,10239,177852,29633,2628,109,2749
Iraq,2020-06-26,41193,1559,18859,20775,2054,122,808
Ireland,2020-06-26,25414,1730,23364,320,9,3,0
Israel,2020-06-26,22800,314,16872,5614,400,5,865
Italy,2020-06-26,239961,34708,187615,17638,255,30,890
Jamaica,2020-06-26,686,10,539,137,2,0,13
Japan,2020-06-26,18162,971,16224,967,107,0,82
Jordan,2020-06-26,1104,9,830,265,18,0,33
Kazakhstan,2020-06-26,20319,150,12548,7621,569,10,328
Kenya,2020-06-26,5533,137,1905,3491,149,5,48
Kosovo,2020-06-26,2169,37,1047,1085,0,0,0
Kuwait,2020-06-26,43703,341,33969,9393,915,2,602
Kyrgyzstan,2020-06-26,4446,46,2194,2206,242,3,32
Laos,2020-06-26,19,0,19,0,0,0,0
Latvia,2020-06-26,1112,30,932,150,1,0,29
Lebanon,2020-06-26,1697,33,1144,520,35,0,0
Lesotho,2020-06-26,24,0,4,20,7,0,2
Liberia,2020-06-26,684,34,285,365,3,0,7
Libya,2020-06-26,713,18,142,553,15,0,2
Liechtenstein,2020-06-26,82,1,81,0,0,0,0
Lithuania,2020-06-26,1808,78,1501,229,2,0,7
Luxembourg,2020-06-26,4173,110,3968,95,22,0,0
Madagascar,2020-06-26,1922,16,862,1044,93,0,39
Malawi,2020-06-26,1005,13,260,732,45,1,0
Malaysia,2020-06-26,8606,121,8294,191,6,0,23
Maldives,2020-06-26,2283,8,1863,412,6,0,15
Mali,2020-06-26,2060,113,1387,560,21,0,4
Malta,2020-06-26,670,9,632,29,2,0,5
Mauritania,2020-06-26,3907,120,1280,2507,168,1,55
Mauritius,2020-06-26,341,10,326,5,0,0,0
Mexico,2020-06-26,208392,25779,156827,25786,5441,719,4465
Moldova,2020-06-26,15776,515,8765,6496,323,13,166
Monaco,2020-06-26,102,4,95,3,0,0,0
Mongolia,2020-06-26,219,0,175,44,0,0,5
Montenegro,2020-06-26,439,9,315,115,25,0,0
Morocco,2020-06-26,11633,218,8656,2759,295,1,156
Mozambique,2020-06-26,816,5,0,811,28,0,0
Namibia,2020-06-26,121,0,22,99,19,0,1
Nepal,2020-06-26,11755,27,2698,9030,593,1,48
Netherlands,2020-06-26,50206,6122,179,43905,91,3,0
New Zealand,2020-06-26,1522,22,1484,16,2,0,0
Nicaragua,2020-06-26,2170,74,1238,858,0,0,0
Niger,2020-06-26,1059,67,919,73,3,0,2
Nigeria,2020-06-26,23298,554,8253,14491,684,5,431
North Macedonia,2020-06-26,5758,268,2206,3284,163,3,40
Norway,2020-06-26,8832,249,8138,445,44,0,0
Oman,2020-06-26,36034,153,19482,16399,1132,9,962
Pakistan,2020-06-26,198883,4035,86906,107942,3138,73,2738
Panama,2020-06-26,29905,575,15270,14060,868,11,470
Papua New Guinea,2020-06-26,11,0,8,3,1,0,0
Paraguay,2020-06-26,1711,13,1013,685,142,0,37
Peru,2020-06-26,272364,8939,159806,103619,3762,178,8581
Philippines,2020-06-26,34073,1224,9182,23667,1004,12,272
Poland,2020-06-26,33395,1429,19218,12748,276,17,564
Portugal,2020-06-26,40866,1555,26633,12678,451,6,251
Qatar,2020-06-26,92784,109,76072,16603,946,3,1528
Romania,2020-06-26,25697,1579,18181,5937,411,14,275
Russia,2020-06-26,619936,8770,383524,227642,6788,176,8967
Rwanda,2020-06-26,858,2,398,458,8,0,13
Saint Kitts and Nevis,2020-06-26,15,0,15,0,0,0,0
Saint Lucia,2020-06-26,19,0,19,0,0,0,0
Saint Vincent and the Grenadines,2020-06-26,29,0,29,0,0,0,0
San Marino,2020-06-26,698,42,656,0,0,0,3
Sao Tome and Principe,2020-06-26,712,13,219,480,1,0,5
Saudi Arabia,2020-06-26,174577,1474,120471,52632,3938,46,2589
Senegal,2020-06-26,6354,98,4193,2063,121,4,31
Serbia,2020-06-26,13565,265,12232,1068,193,1,78
Seychelles,2020-06-26,11,0,11,0,0,0,0
Sierra Leone,2020-06-26,1394,59,914,421,40,3,45
Singapore,2020-06-26,42955,26,36825,6104,219,0,221
Slovakia,2020-06-26,1643,28,1455,160,13,0,3
Slovenia,2020-06-26,1558,109,1376,73,11,0,0
Somalia,2020-06-26,2878,90,868,1920,0,0,0
South Africa,2020-06-26,124590,2340,64111,58139,6215,48,4137
South Korea,2020-06-26,12653,282,11317,1054,51,0,145
South Sudan,2020-06-26,1942,36,224,1682,0,0,0
Spain,2020-06-26,247905,28338,150376,69191,419,8,0
Sri Lanka,2020-06-26,2014,11,1619,384,4,0,17
Sudan,2020-06-26,9257,572,4014,4671,273,16,208
Suriname,2020-06-26,389,10,181,198,16,0,5
Sweden,2020-06-26,65137,5280,0,59857,1247,50,0
Switzerland,2020-06-26,31486,1962,29000,524,58,4,0
Syria,2020-06-26,255,8,0,247,13,1,0
Taiwan*,2020-06-26,447,7,435,5,0,0,0
Tajikistan,2020-06-26,5747,52,4331,1364,56,0,64
Tanzania,2020-06-26,509,21,183,305,0,0,0
Thailand,2020-06-26,3162,58,3040,64,4,0,2
Timor-Leste,2020-06-26,24,0,0,24,0,0,0
Togo,2020-06-26,591,14,395,182,3,0,1
Trinidad and Tobago,2020-06-26,124,8,109,7,1,0,0
Tunisia,2020-06-26,1164,50,1023,91,2,0,0
Turkey,2020-06-26,194511,5065,167198,22248,1396,19,1492
US,2020-06-26,2467554,125631,670809,1671114,45255,605,7247
Uganda,2020-06-26,833,0,761,72,12,0,30
Ukraine,2020-06-26,41975,1097,18927,21951,1121,19,562
United Arab Emirates,2020-06-26,46973,310,35469,11194,410,2,304
United Kingdom,2020-06-26,283151,43498,1363,238290,639,184,2
Uruguay,2020-06-26,919,26,818,75,12,0,0
Uzbekistan,2020-06-26,7427,20,5038,2369,250,0,161
Venezuela,2020-06-26,4779,41,1327,3411,216,2,0
Vietnam,2020-06-26,353,0,330,23,1,0,1
West Bank and Gaza,2020-06-26,1557,3,446,1108,175,0,0
Western Sahara,2020-06-26,10,1,8,1,0,0,0
Yemen,2020-06-26,1089,293,402,394,13,5,16
Zambia,2020-06-26,1531,21,1233,277,34,3,10
Zimbabwe,2020-06-26,561,6,135,420,10,0,7
Afghanistan,2020-06-27,30616,703,10674,19239,165,20,368
Albania,2020-06-27,2330,53,1346,931,61,2,48
Algeria,2020-06-27,12968,892,9202,2874,283,7,136
Andorra,2020-06-27,855,52,799,4,0,0,0
Angola,2020-06-27,259,10,81,168,47,0,0
Antigua and Barbuda,2020-06-27,65,3,22,40,0,0,0
Argentina,2020-06-27,57744,1207,19143,37394,2401,23,727
Armenia,2020-06-27,23909,421,12911,10577,662,11,762
Australia,2020-06-27,7686,104,6993,589,85,0,33
Austria,2020-06-27,17580,700,16371,509,58,2,23
Azerbaijan,2020-06-27,15890,193,8719,6978,521,6,355
Bahamas,2020-06-27,104,11,87,6,0,0,3
Bahrain,2020-06-27,25267,78,19781,5408,462,5,644
Bangladesh,2020-06-27,133978,1695,54318,77965,3504,34,1185
Barbados,2020-06-27,97,7,90,0,0,0,0
Belarus,2020-06-27,61095,377,44126,16592,382,4,1437
Belgium,2020-06-27,61209,9732,16941,34536,103,1,23
Belize,2020-06-27,24,2,18,4,0,0,0
Benin,2020-06-27,1124,14,295,815,71,0,3
Bhutan,2020-06-27,75,0,38,37,5,0,0
Bolivia,2020-06-27,30676,970,8158,21548,1253,36,422
Bosnia and Herzegovina,2020-06-27,3935,178,2338,1419,0,0,0
Botswana,2020-06-27,92,1,25,66,0,0,0
Brazil,2020-06-27,1313667,57070,727715,528882,38693,1109,25316
Brunei,2020-06-27,141,3,138,0,0,0,0
Bulgaria,2020-06-27,4625,216,2475,1934,112,1,18
Burkina Faso,2020-06-27,941,53,830,58,0,0,0
Burma,2020-06-27,296,6,216,74,3,0,1
Burundi,2020-06-27,170,1,115,54,26,0,22
Cabo Verde,2020-06-27,1091,12,568,511,64,2,0
Cambodia,2020-06-27,141,0,129,12,2,0,0
Cameroon,2020-06-27,12592,313,10100,2179,0,0,0
Canada,2020-06-27,104865,8575,0,96290,249,5,0
Central African Republic,2020-06-27,3429,45,699,2685,89,5,38
Chad,2020-06-27,865,74,778,13,0,0,0
Chile,2020-06-27,267766,5347,228055,34364,4406,279,4624
China,2020-06-27,84743,4641,78006,2096,18,0,6
Colombia,2020-06-27,88591,2939,34999,50653,4149,128,1589
Comoros,2020-06-27,272,7,161,104,0,0,0
Congo (Brazzaville),2020-06-27,1087,37,456,594,0,0,0
Congo (Kinshasa),2020-06-27,6690,153,937,5600,138,4,37
Costa Rica,2020-06-27,2979,14,1325,1640,143,2,45
Cote d'Ivoire,2020-06-27,8944,66,3722,5156,205,2,135
Croatia,2020-06-27,2624,107,2152,365,85,0,2
Cuba,2020-06-27,2330,86,2187,57,5,1,7
Cyprus,2020-06-27,994,19,824,151,2,0,0
Czechia,2020-06-27,11298,349,7682,3267,260,0,14
Denmark,2020-06-27,12862,604,11695,563,0,0,0
Djibouti,2020-06-27,4643,52,4348,243,0,0,0
Dominica,2020-06-27,18,0,18,0,0,0,0
Dominican Republic,2020-06-27,30619,718,16666,13235,855,6,309
Ecuador,2020-06-27,54574,4424,26920,23230,718,18,427
Egypt,2020-06-27,63923,2708,17140,44075,1168,88,403
El Salvador,2020-06-27,5727,143,3447,2137,210,10,156
Equatorial Guinea,2020-06-27,2001,32,515,1454,0,0,0
Eritrea,2020-06-27,191,0,53,138,24,0,0
Estonia,2020-06-27,1986,69,1812,105,0,0,15
Eswatini,2020-06-27,745,8,370,367,17,0,3
Ethiopia,2020-06-27,5570,94,2015,3461,145,5,327
Fiji,2020-06-27,18,0,18,0,0,0,0
Finland,2020-06-27,7198,328,6600,270,7,0,0
France,2020-06-27,200195,29781,75773,94641,0,0,0
Gabon,2020-06-27,5209,40,2327,2842,0,0,0
Gambia,2020-06-27,44,2,26,16,1,0,0
Georgia,2020-06-27,921,14,781,126,2,0,1
Germany,2020-06-27,194458,8968,177518,7972,422,3,369
Ghana,2020-06-27,16431,103,12257,4071,597,0,502
Greece,2020-06-27,3366,191,1374,1801,23,0,0
Greenland,2020-06-27,13,0,13,0,0,0,0
Grenada,2020-06-27,23,0,23,0,0,0,0
Guatemala,2020-06-27,16397,706,3123,12568,569,34,95
Guinea,2020-06-27,5291,30,4215,1046,31,1,60
Guinea-Bissau,2020-06-27,1614,22,317,1275,0,0,126
Guyana,2020-06-27,230,12,109,109,15,0,1
Haiti,2020-06-27,5777,100,706,4971,55,2,65
Holy See,2020-06-27,12,0,12,0,0,0,0
Honduras,2020-06-27,17007,479,1767,14761,1013,8,89
Hungary,2020-06-27,4138,578,2681,879,11,0,18
Iceland,2020-06-27,1820,10,1797,13,0,0,-2
India,2020-06-27,528859,16095,309713,203051,19906,410,13832
Indonesia,2020-06-27,52812,2720,21909,28183,1385,37,576
Iran,2020-06-27,220180,10364,180661,29155,2456,125,2809
Iraq,2020-06-27,43262,1660,19938,21664,2069,101,1079
Ireland,2020-06-27,25437,1734,23364,339,23,4,0
Israel,2020-06-27,23421,317,17002,6102,621,3,130
Italy,2020-06-27,240136,34716,188584,16836,175,8,969
Jamaica,2020-06-27,690,10,552,128,4,0,13
Japan,2020-06-27,18254,971,16293,990,92,0,69
Jordan,2020-06-27,1111,9,841,261,7,0,11
Kazakhstan,2020-06-27,20319,166,12738,7415,0,16,190
Kenya,2020-06-27,5811,141,1936,3734,278,4,31
Kosovo,2020-06-27,2169,37,1047,1085,0,0,0
Kuwait,2020-06-27,44391,344,34586,9461,688,3,617
Kyrgyzstan,2020-06-27,4513,46,2212,2255,67,0,18
Laos,2020-06-27,19,0,19,0,0,0,0
Latvia,2020-06-27,1115,30,932,153,3,0,0
Lebanon,2020-06-27,1719,33,1153,533,22,0,9
Lesotho,2020-06-27,24,0,4,20,0,0,0
Liberia,2020-06-27,729,34,291,404,45,0,6
Libya,2020-06-27,727,18,171,538,14,0,29
Liechtenstein,2020-06-27,82,1,81,0,0,0,0
Lithuania,2020-06-27,1813,78,1503,232,5,0,2
Luxembourg,2020-06-27,4217,110,3978,129,44,0,10
Madagascar,2020-06-27,2005,16,907,1082,83,0,45
Malawi,2020-06-27,1038,13,260,765,33,0,0
Malaysia,2020-06-27,8616,121,8308,187,10,0,14
Maldives,2020-06-27,2305,8,1875,422,22,0,12
Mali,2020-06-27,2118,113,1398,607,58,0,11
Malta,2020-06-27,670,9,635,26,0,0,3
Mauritania,2020-06-27,4025,121,1344,2560,118,1,64
Mauritius,2020-06-27,341,10,326,5,0,0,0
Mexico,2020-06-27,212802,26381,160721,25700,4410,602,3894
Moldova,2020-06-27,16080,521,8963,6596,304,6,198
Monaco,2020-06-27,103,4,95,4,1,0,0
Mongolia,2020-06-27,219,0,175,44,0,0,0
Montenegro,2020-06-27,469,9,315,145,30,0,0
Morocco,2020-06-27,11877,220,8723,2934,244,2,67
Mozambique,2020-06-27,839,5,0,834,23,0,0
Namibia,2020-06-27,136,0,22,114,15,0,0
Nepal,2020-06-27,12309,28,2834,9447,554,1,136
Netherlands,2020-06-27,50275,6124,179,43972,69,2,0
New Zealand,2020-06-27,1526,22,1484,20,4,0,0
Nicaragua,2020-06-27,2170,74,1238,858,0,0,0
Niger,2020-06-27,1062,67,924,71,3,0,5
Nigeria,2020-06-27,24077,558,8625,14894,779,4,372
North Macedonia,2020-06-27,5906,277,2236,3393,148,9,30
Norway,2020-06-27,8846,249,8138,459,14,0,0
Oman,2020-06-27,36953,159,20363,16431,919,6,881
Pakistan,2020-06-27,202955,4118,92624,106213,4072,83,5718
Panama,2020-06-27,30658,592,15370,14696,753,17,100
Papua New Guinea,2020-06-27,11,0,8,3,0,0,0
Paraguay,2020-06-27,1942,15,1045,882,231,2,32
Peru,2020-06-27,275989,9135,164024,102830,3625,196,4218
Philippines,2020-06-27,34803,1236,9430,24137,730,12,248
Poland,2020-06-27,33714,1435,19972,12307,319,6,754
Portugal,2020-06-27,41189,1561,26864,12764,323,6,231
Qatar,2020-06-27,93663,110,77225,16328,879,1,1153
Romania,2020-06-27,26022,1589,18530,5903,325,10,349
Russia,2020-06-27,626779,8958,392703,225118,6843,188,9179
Rwanda,2020-06-27,878,2,413,463,20,0,15
Saint Kitts and Nevis,2020-06-27,15,0,15,0,0,0,0
Saint Lucia,2020-06-27,19,0,19,0,0,0,0
Saint Vincent and the Grenadines,2020-06-27,29,0,29,0,0,0,0
San Marino,2020-06-27,698,42,656,0,0,0,0
Sao Tome and Principe,2020-06-27,713,13,219,481,1,0,0
Saudi Arabia,2020-06-27,178504,1511,122128,54865,3927,37,1657
Senegal,2020-06-27,6459,102,4255,2102,105,4,62
Serbia,2020-06-27,13792,267,12338,1187,227,2,106
Seychelles,2020-06-27,20,0,11,9,9,0,0
Sierra Leone,2020-06-27,1410,59,937,414,16,0,23
Singapore,2020-06-27,43246,26,37163,6057,291,0,338
Slovakia,2020-06-27,1657,28,1455,174,14,0,0
Slovenia,2020-06-27,1572,109,1376,87,14,0,0
Somalia,2020-06-27,2878,90,868,1920,0,0,0
South Africa,2020-06-27,131800,2413,67094,62293,7210,73,2983
South Korea,2020-06-27,12715,282,11364,1069,62,0,47
South Sudan,2020-06-27,1942,36,224,1682,0,0,0
Spain,2020-06-27,248469,28341,150376,69752,564,3,0
Sri Lanka,2020-06-27,2033,11,1639,383,19,0,20
Sudan,2020-06-27,9257,572,4014,4671,0,0,0
Suriname,2020-06-27,467,11,191,265,78,1,10
Sweden,2020-06-27,65137,5280,0,59857,0,0,0
Switzerland,2020-06-27,31555,1962,29100,493,69,0,100
Syria,2020-06-27,256,9,0,247,1,1,0
Taiwan*,2020-06-27,447,7,435,5,0,0,0
Tajikistan,2020-06-27,5799,52,4391,1356,52,0,60
Tanzania,2020-06-27,509,21,183,305,0,0,0
Thailand,2020-06-27,3162,58,3053,51,0,0,13
Timor-Leste,2020-06-27,24,0,0,24,0,0,0
Togo,2020-06-27,615,14,396,205,24,0,1
Trinidad and Tobago,2020-06-27,126,8,109,9,2,0,0
Tunisia,2020-06-27,1168,50,1025,93,4,0,2
Turkey,2020-06-27,195883,5082,169182,21619,1372,17,1984
US,2020-06-27,2510259,126120,679308,1704831,42705,489,8499
Uganda,2020-06-27,848,0,761,87,15,0,0
Ukraine,2020-06-27,42932,1121,19350,22461,957,24,423
United Arab Emirates,2020-06-27,47360,311,35834,11215,387,1,365
United Kingdom,2020-06-27,283785,43598,1364,238823,634,100,1
Uruguay,2020-06-27,924,26,818,80,5,0,0
Uzbekistan,2020-06-27,7682,20,5240,2422,255,0,202
Venezuela,2020-06-27,5130,42,1327,3761,351,1,0
Vietnam,2020-06-27,355,0,330,25,2,0,0
West Bank and Gaza,2020-06-27,1815,4,446,1365,258,1,0
Western Sahara,2020-06-27,10,1,8,1,0,0,0
Yemen,2020-06-27,1103,296,417,390,14,3,15
Zambia,2020-06-27,1531,21,1233,277,0,0,0
Zimbabwe,2020-06-27,567,6,142,419,6,0,7
Afghanistan,2020-06-28,30967,721,12604,17642,351,18,1930
Albania,2020-06-28,2402,55,1384,963,72,2,38
Algeria,2020-06-28,13273,897,9371,3005,305,5,169
Andorra,2020-06-28,855,52,799,4,0,0,0
Angola,2020-06-28,267,11,81,175,8,1,0
Antigua and Barbuda,2020-06-28,69,3,22,44,4,0,0
Argentina,2020-06-28,59933,1232,20134,38567,2189,25,991
Armenia,2020-06-28,24645,426,13116,11103,736,5,205
Australia,2020-06-28,7764,104,7007,653,78,0,14
Austria,2020-06-28,17654,702,16401,551,74,2,30
Azerbaijan,2020-06-28,16424,198,9026,7200,534,5,307
Bahamas,2020-06-28,104,11,87,6,0,0,0
Bahrain,2020-06-28,25705,83,20517,5105,438,5,736
Bangladesh,2020-06-28,137787,1738,55727,80322,3809,43,1409
Barbados,2020-06-28,97,7,90,0,0,0,0
Belarus,2020-06-28,61475,383,45027,16065,380,6,901
Belgium,2020-06-28,61295,9732,16941,34622,86,0,0
Belize,2020-06-28,24,2,18,4,0,0,0
Benin,2020-06-28,1149,16,306,827,25,2,11
Bhutan,2020-06-28,76,0,38,38,1,0,0
Bolivia,2020-06-28,31524,1014,8517,21993,848,44,359
Bosnia and Herzegovina,2020-06-28,3935,178,2338,1419,0,0,0
Botswana,2020-06-28,92,1,25,66,0,0,0
Brazil,2020-06-28,1344143,57622,746018,540503,30476,552,18303
Brunei,2020-06-28,141,3,138,0,0,0,0
Bulgaria,2020-06-28,4691,219,2508,1964,66,3,33
Burkina Faso,2020-06-28,959,53,830,76,18,0,0
Burma,2020-06-28,299,6,218,75,3,0,2
Burundi,2020-06-28,170,1,115,54,0,0,0
Cabo Verde,2020-06-28,1155,12,570,573,64,0,2
Cambodia,2020-06-28,141,0,130,11,0,0,1
Cameroon,2020-06-28,12592,313,10100,2179,0,0,0
Canada,2020-06-28,105180,8581,0,96599,315,6,0
Central African Republic,2020-06-28,3429,45,699,2685,0,0,0
Chad,2020-06-28,866,74,780,12,1,0,2
Chile,2020-06-28,271982,5509,232210,34263,4216,162,4155
China,2020-06-28,84757,4641,78022,2094,14,0,16
Colombia,2020-06-28,91769,3178,38345,50246,3178,239,3346
Comoros,2020-06-28,272,7,161,104,0,0,0
Congo (Brazzaville),2020-06-28,1087,37,456,594,0,0,0
Congo (Kinshasa),2020-06-28,6827,157,985,5685,137,4,48
Costa Rica,2020-06-28,3130,15,1366,1749,151,1,41
Cote d'Ivoire,2020-06-28,9101,66,3808,5227,157,0,86
Croatia,2020-06-28,2691,107,2152,432,67,0,0
Cuba,2020-06-28,2332,86,2201,45,2,0,14
Cyprus,2020-06-28,994,19,833,142,0,0,9
Czechia,2020-06-28,11603,348,7705,3550,305,-1,23
Denmark,2020-06-28,12862,604,11695,563,0,0,0
