country,country_code,date,cumulative_vaccinations,daily_vaccinations
Tonga,TON,2021-09-21,73603.0,5199.0
Tonga,TON,2021-10-05,74503.0,900.0
Tonga,TON,2021-10-18,80062.0,5559.0
Tonga,TON,2021-10-25,84506.0,4444.0
Tonga,TON,2021-11-01,91707.0,7201.0
Tonga,TON,2021-11-15,102568.0,10861.0
Tonga,TON,2021-11-22,116753.0,14185.0
Tonga,TON,2021-11-30,118185.0,1432.0
Tonga,TON,2021-12-06,119535.0,1350.0
Tonga,TON,2021-12-20,130236.0,10701.0
Tonga,TON,2022-01-04,136773.0,6537.0
Tonga,TON,2022-01-11,138148.0,1375.0
Tonga,TON,2022-01-18,138684.0,536.0
Tonga,TON,2022-02-21,144960.0,6276.0
Tonga,TON,2022-02-28,147193.0,2233.0
Tonga,TON,2022-04-04,167123.0,19930.0
Tonga,TON,2022-04-11,181220.0,14097.0
Tonga,TON,2022-05-02,190474.0,9254.0
Tonga,TON,2022-06-20,191530.0,1056.0
Tonga,TON,2022-07-25,200335.0,8805.0
Tonga,TON,2022-08-15,201221.0,886.0
Tonga,TON,2022-08-29,201263.0,42.0
Tonga,TON,2022-10-31,201926.0,663.0
Tonga,TON,2022-11-14,202006.0,80.0
Tonga,TON,2022-11-28,202604.0,598.0
Tonga,TON,2023-02-20,202720.0,116.0
Tonga,TON,2023-04-03,203115.0,395.0
Tonga,TON,2023-04-11,203208.0,93.0
Tonga,TON,2023-06-30,204737.0,1529.0
Trinidad and Tobago,TTO,2021-02-15,0.0,0.0
Trinidad and Tobago,TTO,2021-02-22,440.0,440.0
Trinidad and Tobago,TTO,2021-02-27,991.0,551.0
Trinidad and Tobago,TTO,2021-04-08,4777.0,3786.0
Trinidad and Tobago,TTO,2021-04-15,13087.0,8310.0
Trinidad and Tobago,TTO,2021-04-16,15425.0,2338.0
Trinidad and Tobago,TTO,2021-04-17,16414.0,989.0
Trinidad and Tobago,TTO,2021-04-18,16462.0,48.0
Trinidad and Tobago,TTO,2021-04-19,17695.0,1233.0
Trinidad and Tobago,TTO,2021-04-20,19475.0,1780.0
Trinidad and Tobago,TTO,2021-04-21,21231.0,1756.0
Trinidad and Tobago,TTO,2021-04-22,24086.0,2855.0
Trinidad and Tobago,TTO,2021-04-23,27697.0,3611.0
Trinidad and Tobago,TTO,2021-04-24,30808.0,3111.0
Trinidad and Tobago,TTO,2021-04-25,34353.0,3545.0
Trinidad and Tobago,TTO,2021-04-26,41549.0,7196.0
Trinidad and Tobago,TTO,2021-04-27,41669.0,120.0
Trinidad and Tobago,TTO,2021-04-28,42082.0,413.0
Trinidad and Tobago,TTO,2021-04-29,42154.0,72.0
Trinidad and Tobago,TTO,2021-04-30,42455.0,301.0
Trinidad and Tobago,TTO,2021-05-03,44810.0,2355.0
Trinidad and Tobago,TTO,2021-05-04,51479.0,6669.0
Trinidad and Tobago,TTO,2021-05-05,55547.0,4068.0
Trinidad and Tobago,TTO,2021-05-06,58224.0,2677.0
Trinidad and Tobago,TTO,2021-05-07,59586.0,1362.0
Trinidad and Tobago,TTO,2021-05-08,60732.0,1146.0
Trinidad and Tobago,TTO,2021-05-09,61120.0,388.0
Trinidad and Tobago,TTO,2021-05-10,61345.0,225.0
Trinidad and Tobago,TTO,2021-05-11,61666.0,321.0
Trinidad and Tobago,TTO,2021-05-12,61764.0,98.0
Trinidad and Tobago,TTO,2021-05-13,61824.0,60.0
Trinidad and Tobago,TTO,2021-05-14,61848.0,24.0
Trinidad and Tobago,TTO,2021-05-15,61850.0,2.0
Trinidad and Tobago,TTO,2021-05-18,62985.0,1135.0
Trinidad and Tobago,TTO,2021-05-21,63539.0,554.0
Trinidad and Tobago,TTO,2021-05-22,65818.0,2279.0
Trinidad and Tobago,TTO,2021-05-23,67478.0,1660.0
Trinidad and Tobago,TTO,2021-05-24,68503.0,1025.0
Trinidad and Tobago,TTO,2021-05-25,73299.0,4796.0
Trinidad and Tobago,TTO,2021-05-26,76765.0,3466.0
Trinidad and Tobago,TTO,2021-05-27,79461.0,2696.0
Trinidad and Tobago,TTO,2021-05-28,86079.0,6618.0
Trinidad and Tobago,TTO,2021-05-29,92044.0,5965.0
Trinidad and Tobago,TTO,2021-05-30,94472.0,2428.0
Trinidad and Tobago,TTO,2021-05-31,95850.0,1378.0
Trinidad and Tobago,TTO,2021-06-01,99738.0,3888.0
Trinidad and Tobago,TTO,2021-06-02,105065.0,5327.0
Trinidad and Tobago,TTO,2021-06-03,107766.0,2701.0
Trinidad and Tobago,TTO,2021-06-04,111289.0,3523.0
Trinidad and Tobago,TTO,2021-06-05,115340.0,4051.0
Trinidad and Tobago,TTO,2021-06-06,119756.0,4416.0
Trinidad and Tobago,TTO,2021-06-07,125344.0,5588.0
Trinidad and Tobago,TTO,2021-06-08,132926.0,7582.0
Trinidad and Tobago,TTO,2021-06-09,142493.0,9567.0
Trinidad and Tobago,TTO,2021-06-10,151659.0,9166.0
Trinidad and Tobago,TTO,2021-06-11,159709.0,8050.0
Trinidad and Tobago,TTO,2021-06-12,164033.0,4324.0
Trinidad and Tobago,TTO,2021-06-13,170164.0,6131.0
Trinidad and Tobago,TTO,2021-06-14,180063.0,9899.0
Trinidad and Tobago,TTO,2021-06-15,185533.0,5470.0
Trinidad and Tobago,TTO,2021-06-16,192495.0,6962.0
Trinidad and Tobago,TTO,2021-06-17,201313.0,8818.0
Trinidad and Tobago,TTO,2021-06-18,210498.0,9185.0
Trinidad and Tobago,TTO,2021-06-19,215991.0,5493.0
Trinidad and Tobago,TTO,2021-06-21,222473.0,6482.0
Trinidad and Tobago,TTO,2021-06-22,225198.0,2725.0
Trinidad and Tobago,TTO,2021-06-23,235400.0,10202.0
Trinidad and Tobago,TTO,2021-06-24,245013.0,9613.0
Trinidad and Tobago,TTO,2021-06-25,257859.0,12846.0
Trinidad and Tobago,TTO,2021-06-26,267825.0,9966.0
Trinidad and Tobago,TTO,2021-06-27,275675.0,7850.0
Trinidad and Tobago,TTO,2021-06-28,284016.0,8341.0
Trinidad and Tobago,TTO,2021-06-29,292803.0,8787.0
Trinidad and Tobago,TTO,2021-06-30,302548.0,9745.0
Trinidad and Tobago,TTO,2021-07-01,311812.0,9264.0
Trinidad and Tobago,TTO,2021-07-02,319591.0,7779.0
Trinidad and Tobago,TTO,2021-07-03,325549.0,5958.0
Trinidad and Tobago,TTO,2021-07-04,332958.0,7409.0
Trinidad and Tobago,TTO,2021-07-05,340023.0,7065.0
Trinidad and Tobago,TTO,2021-07-06,344245.0,4222.0
Trinidad and Tobago,TTO,2021-07-07,351469.0,7224.0
Trinidad and Tobago,TTO,2021-07-08,362583.0,11114.0
Trinidad and Tobago,TTO,2021-07-09,365446.0,2863.0
Trinidad and Tobago,TTO,2021-07-10,366114.0,668.0
Trinidad and Tobago,TTO,2021-07-13,369814.0,3700.0
Trinidad and Tobago,TTO,2021-07-14,371987.0,2173.0
Trinidad and Tobago,TTO,2021-07-15,375924.0,3937.0
Trinidad and Tobago,TTO,2021-07-16,386262.0,10338.0
Trinidad and Tobago,TTO,2021-07-17,405333.0,19071.0
Trinidad and Tobago,TTO,2021-07-18,415269.0,9936.0
Trinidad and Tobago,TTO,2021-07-19,426163.0,10894.0
Trinidad and Tobago,TTO,2021-07-20,437968.0,11805.0
Trinidad and Tobago,TTO,2021-07-21,455365.0,17397.0
Trinidad and Tobago,TTO,2021-07-22,473155.0,17790.0
Trinidad and Tobago,TTO,2021-07-23,488043.0,14888.0
Trinidad and Tobago,TTO,2021-07-24,507642.0,19599.0
Trinidad and Tobago,TTO,2021-07-25,516761.0,9119.0
Trinidad and Tobago,TTO,2021-07-26,531425.0,14664.0
Trinidad and Tobago,TTO,2021-07-27,542352.0,10927.0
Trinidad and Tobago,TTO,2021-07-28,552287.0,9935.0
Trinidad and Tobago,TTO,2021-07-29,565499.0,13212.0
Trinidad and Tobago,TTO,2021-07-30,574030.0,8531.0
Trinidad and Tobago,TTO,2021-07-31,583515.0,9485.0
Trinidad and Tobago,TTO,2021-08-01,587720.0,4205.0
Trinidad and Tobago,TTO,2021-08-02,590829.0,3109.0
Trinidad and Tobago,TTO,2021-08-03,593644.0,2815.0
Trinidad and Tobago,TTO,2021-08-04,601953.0,8309.0
Trinidad and Tobago,TTO,2021-08-05,610775.0,8822.0
Trinidad and Tobago,TTO,2021-08-06,623007.0,12232.0
Trinidad and Tobago,TTO,2021-08-07,638567.0,15560.0
Trinidad and Tobago,TTO,2021-08-08,645245.0,6678.0
Trinidad and Tobago,TTO,2021-08-09,649175.0,3930.0
Trinidad and Tobago,TTO,2021-08-10,667965.0,18790.0
Trinidad and Tobago,TTO,2021-08-11,687944.0,19979.0
Trinidad and Tobago,TTO,2021-08-12,709963.0,22019.0
Trinidad and Tobago,TTO,2021-08-13,728900.0,18937.0
Trinidad and Tobago,TTO,2021-08-14,742004.0,13104.0
Trinidad and Tobago,TTO,2021-08-15,760734.0,18730.0
Trinidad and Tobago,TTO,2021-08-16,774533.0,13799.0
Trinidad and Tobago,TTO,2021-08-17,787748.0,13215.0
Trinidad and Tobago,TTO,2021-08-18,800815.0,13067.0
Trinidad and Tobago,TTO,2021-08-19,813490.0,12675.0
Trinidad and Tobago,TTO,2021-08-20,828788.0,15298.0
Trinidad and Tobago,TTO,2021-08-21,844225.0,15437.0
Trinidad and Tobago,TTO,2021-08-22,850980.0,6755.0
Trinidad and Tobago,TTO,2021-08-23,855743.0,4763.0
Trinidad and Tobago,TTO,2021-08-24,863592.0,7849.0
Trinidad and Tobago,TTO,2021-08-25,872023.0,8431.0
Trinidad and Tobago,TTO,2021-08-26,879807.0,7784.0
Trinidad and Tobago,TTO,2021-08-27,886212.0,6405.0
Trinidad and Tobago,TTO,2021-08-28,893619.0,7407.0
Trinidad and Tobago,TTO,2021-08-29,898983.0,5364.0
Trinidad and Tobago,TTO,2021-08-30,902419.0,3436.0
Trinidad and Tobago,TTO,2021-08-31,908632.0,6213.0
Trinidad and Tobago,TTO,2021-09-01,910602.0,1970.0
Trinidad and Tobago,TTO,2021-09-02,917669.0,7067.0
Trinidad and Tobago,TTO,2021-09-03,923653.0,5984.0
Trinidad and Tobago,TTO,2021-09-04,929615.0,5962.0
Trinidad and Tobago,TTO,2021-09-05,934866.0,5251.0
Trinidad and Tobago,TTO,2021-09-06,936935.0,2069.0
Trinidad and Tobago,TTO,2021-09-07,945375.0,8440.0
Trinidad and Tobago,TTO,2021-09-08,953170.0,7795.0
Trinidad and Tobago,TTO,2021-09-09,962287.0,9117.0
Trinidad and Tobago,TTO,2021-09-10,970863.0,8576.0
Trinidad and Tobago,TTO,2021-09-11,981563.0,10700.0
Trinidad and Tobago,TTO,2021-09-12,986142.0,4579.0
Trinidad and Tobago,TTO,2021-09-13,989288.0,3146.0
Trinidad and Tobago,TTO,2021-09-14,997515.0,8227.0
Trinidad and Tobago,TTO,2021-09-15,1004094.0,6579.0
Trinidad and Tobago,TTO,2021-09-16,1009873.0,5779.0
Trinidad and Tobago,TTO,2021-09-17,1014945.0,5072.0
Trinidad and Tobago,TTO,2021-09-18,1020031.0,5086.0
Trinidad and Tobago,TTO,2021-09-19,1021990.0,1959.0
Trinidad and Tobago,TTO,2021-09-20,1022315.0,325.0
Trinidad and Tobago,TTO,2021-09-21,1028515.0,6200.0
Trinidad and Tobago,TTO,2021-09-22,1032657.0,4142.0
Trinidad and Tobago,TTO,2021-09-23,1037412.0,4755.0
Trinidad and Tobago,TTO,2021-09-24,1041836.0,4424.0
Trinidad and Tobago,TTO,2021-09-26,1045498.0,3662.0
Trinidad and Tobago,TTO,2021-09-27,1047111.0,1613.0
Trinidad and Tobago,TTO,2021-09-28,1057104.0,9993.0
Trinidad and Tobago,TTO,2021-09-29,1066324.0,9220.0
Trinidad and Tobago,TTO,2021-09-30,1073351.0,7027.0
Trinidad and Tobago,TTO,2021-10-01,1080244.0,6893.0
Trinidad and Tobago,TTO,2021-10-02,1086551.0,6307.0
Trinidad and Tobago,TTO,2021-10-03,1089809.0,3258.0
Trinidad and Tobago,TTO,2021-10-04,1092242.0,2433.0
Trinidad and Tobago,TTO,2021-10-05,1102809.0,10567.0
Trinidad and Tobago,TTO,2021-10-06,1113258.0,10449.0
Trinidad and Tobago,TTO,2021-10-07,1121521.0,8263.0
Trinidad and Tobago,TTO,2021-10-08,1129387.0,7866.0
Trinidad and Tobago,TTO,2021-10-09,1138531.0,9144.0
Trinidad and Tobago,TTO,2021-10-10,1143228.0,4697.0
Trinidad and Tobago,TTO,2021-10-11,1145835.0,2607.0
Trinidad and Tobago,TTO,2021-10-12,1153748.0,7913.0
Trinidad and Tobago,TTO,2021-10-13,1160173.0,6425.0
Trinidad and Tobago,TTO,2021-10-14,1165204.0,5031.0
Trinidad and Tobago,TTO,2021-10-15,1169961.0,4757.0
Trinidad and Tobago,TTO,2021-10-16,1173839.0,3878.0
Trinidad and Tobago,TTO,2021-10-17,1176398.0,2559.0
Trinidad and Tobago,TTO,2021-10-18,1177863.0,1465.0
Trinidad and Tobago,TTO,2021-10-19,1183892.0,6029.0
Trinidad and Tobago,TTO,2021-10-20,1188698.0,4806.0
Trinidad and Tobago,TTO,2021-10-21,1193006.0,4308.0
Trinidad and Tobago,TTO,2021-10-22,1197055.0,4049.0
Trinidad and Tobago,TTO,2021-10-23,1200876.0,3821.0
Trinidad and Tobago,TTO,2021-10-24,1202702.0,1826.0
Trinidad and Tobago,TTO,2021-10-25,1204082.0,1380.0
Trinidad and Tobago,TTO,2021-10-26,1208750.0,4668.0
Trinidad and Tobago,TTO,2021-10-27,1212615.0,3865.0
Trinidad and Tobago,TTO,2021-10-28,1216085.0,3470.0
Trinidad and Tobago,TTO,2021-10-29,1219271.0,3186.0
Trinidad and Tobago,TTO,2021-10-30,1223227.0,3956.0
Trinidad and Tobago,TTO,2021-10-31,1224955.0,1728.0
Trinidad and Tobago,TTO,2021-11-01,1225345.0,390.0
Trinidad and Tobago,TTO,2021-11-02,1229650.0,4305.0
Trinidad and Tobago,TTO,2021-11-03,1233453.0,3803.0
Trinidad and Tobago,TTO,2021-11-04,1236684.0,3231.0
Trinidad and Tobago,TTO,2021-11-06,1240948.0,4264.0
Trinidad and Tobago,TTO,2021-11-07,1242909.0,1961.0
Trinidad and Tobago,TTO,2021-11-08,1243643.0,734.0
Trinidad and Tobago,TTO,2021-11-09,1247259.0,3616.0
Trinidad and Tobago,TTO,2021-11-10,1250626.0,3367.0
Trinidad and Tobago,TTO,2021-11-11,1254369.0,3743.0
Trinidad and Tobago,TTO,2021-11-12,1257974.0,3605.0
Trinidad and Tobago,TTO,2021-11-13,1261785.0,3811.0
Trinidad and Tobago,TTO,2021-11-14,1263059.0,1274.0
Trinidad and Tobago,TTO,2021-11-15,1263909.0,850.0
Trinidad and Tobago,TTO,2021-11-16,1268243.0,4334.0
Trinidad and Tobago,TTO,2021-11-17,1272023.0,3780.0
Trinidad and Tobago,TTO,2021-11-18,1275330.0,3307.0
Trinidad and Tobago,TTO,2021-11-19,1278727.0,3397.0
Trinidad and Tobago,TTO,2021-11-20,1282541.0,3814.0
Trinidad and Tobago,TTO,2021-11-21,1284116.0,1575.0
Trinidad and Tobago,TTO,2021-11-22,1284884.0,768.0
Trinidad and Tobago,TTO,2021-11-23,1289461.0,4577.0
Trinidad and Tobago,TTO,2021-11-24,1293577.0,4116.0
Trinidad and Tobago,TTO,2021-11-25,1296957.0,3380.0
Trinidad and Tobago,TTO,2021-11-26,1300017.0,3060.0
Trinidad and Tobago,TTO,2021-11-27,1304312.0,4295.0
Trinidad and Tobago,TTO,2021-11-28,1306771.0,2459.0
Trinidad and Tobago,TTO,2021-11-29,1308026.0,1255.0
Trinidad and Tobago,TTO,2021-11-30,1313024.0,4998.0
Trinidad and Tobago,TTO,2021-12-01,1317961.0,4937.0
Trinidad and Tobago,TTO,2021-12-02,1321674.0,3713.0
Trinidad and Tobago,TTO,2021-12-03,1324880.0,3206.0
Trinidad and Tobago,TTO,2021-12-04,1328458.0,3578.0
Trinidad and Tobago,TTO,2021-12-05,1329938.0,1480.0
Trinidad and Tobago,TTO,2021-12-06,1330873.0,935.0
Trinidad and Tobago,TTO,2021-12-07,1334388.0,3515.0
Trinidad and Tobago,TTO,2021-12-08,1338461.0,4073.0
Trinidad and Tobago,TTO,2021-12-09,1341221.0,2760.0
Trinidad and Tobago,TTO,2021-12-10,1343818.0,2597.0
Trinidad and Tobago,TTO,2021-12-11,1346675.0,2857.0
Trinidad and Tobago,TTO,2021-12-12,1347725.0,1050.0
Trinidad and Tobago,TTO,2021-12-13,1348195.0,470.0
Trinidad and Tobago,TTO,2021-12-14,1353316.0,5121.0
Trinidad and Tobago,TTO,2021-12-15,1357815.0,4499.0
Trinidad and Tobago,TTO,2021-12-16,1362128.0,4313.0
Trinidad and Tobago,TTO,2021-12-17,1365856.0,3728.0
Trinidad and Tobago,TTO,2021-12-18,1369643.0,3787.0
Trinidad and Tobago,TTO,2021-12-19,1371295.0,1652.0
Trinidad and Tobago,TTO,2021-12-20,1372208.0,913.0
Trinidad and Tobago,TTO,2021-12-21,1379254.0,7046.0
Trinidad and Tobago,TTO,2021-12-22,1384249.0,4995.0
Trinidad and Tobago,TTO,2021-12-23,1387974.0,3725.0
Trinidad and Tobago,TTO,2021-12-24,1390568.0,2594.0
Trinidad and Tobago,TTO,2021-12-25,1391155.0,587.0
Trinidad and Tobago,TTO,2021-12-29,1397059.0,5904.0
Trinidad and Tobago,TTO,2021-12-30,1402345.0,5286.0
Trinidad and Tobago,TTO,2021-12-31,1408384.0,6039.0
Trinidad and Tobago,TTO,2022-01-01,1409304.0,920.0
Trinidad and Tobago,TTO,2022-01-04,1414551.0,5247.0
Trinidad and Tobago,TTO,2022-01-05,1419498.0,4947.0
Trinidad and Tobago,TTO,2022-01-06,1423722.0,4224.0
Trinidad and Tobago,TTO,2022-01-07,1427975.0,4253.0
Trinidad and Tobago,TTO,2022-01-08,1432316.0,4341.0
Trinidad and Tobago,TTO,2022-01-09,1435282.0,2966.0
Trinidad and Tobago,TTO,2022-01-11,1440179.0,4897.0
Trinidad and Tobago,TTO,2022-01-12,1444171.0,3992.0
Trinidad and Tobago,TTO,2022-01-13,1447374.0,3203.0
Trinidad and Tobago,TTO,2022-01-14,1450406.0,3032.0
Trinidad and Tobago,TTO,2022-01-15,1453031.0,2625.0
Trinidad and Tobago,TTO,2022-01-16,1454530.0,1499.0
Trinidad and Tobago,TTO,2022-01-17,1454725.0,195.0
Trinidad and Tobago,TTO,2022-01-18,1456916.0,2191.0
Trinidad and Tobago,TTO,2022-01-19,1459481.0,2565.0
Trinidad and Tobago,TTO,2022-01-20,1462114.0,2633.0
Trinidad and Tobago,TTO,2022-01-21,1464353.0,2239.0
Trinidad and Tobago,TTO,2022-01-22,1466293.0,1940.0
Trinidad and Tobago,TTO,2022-01-23,1467227.0,934.0
Trinidad and Tobago,TTO,2022-01-24,1467373.0,146.0
Trinidad and Tobago,TTO,2022-01-25,1470094.0,2721.0
Trinidad and Tobago,TTO,2022-01-26,1472636.0,2542.0
Trinidad and Tobago,TTO,2022-01-27,1474821.0,2185.0
Trinidad and Tobago,TTO,2022-01-28,1476864.0,2043.0
Trinidad and Tobago,TTO,2022-01-29,1479326.0,2462.0
Trinidad and Tobago,TTO,2022-01-30,1480585.0,1259.0
Trinidad and Tobago,TTO,2022-01-31,1480799.0,214.0
Trinidad and Tobago,TTO,2022-02-01,1483440.0,2641.0
Trinidad and Tobago,TTO,2022-02-02,1485519.0,2079.0
Trinidad and Tobago,TTO,2022-02-03,1487643.0,2124.0
Trinidad and Tobago,TTO,2022-02-04,1489453.0,1810.0
Trinidad and Tobago,TTO,2022-02-05,1491657.0,2204.0
Trinidad and Tobago,TTO,2022-02-06,1492714.0,1057.0
Trinidad and Tobago,TTO,2022-02-08,1494934.0,2220.0
Trinidad and Tobago,TTO,2022-02-09,1496700.0,1766.0
Trinidad and Tobago,TTO,2022-02-10,1498616.0,1916.0
Trinidad and Tobago,TTO,2022-02-11,1500175.0,1559.0
Trinidad and Tobago,TTO,2022-02-12,1502294.0,2119.0
Trinidad and Tobago,TTO,2022-02-13,1503434.0,1140.0
Trinidad and Tobago,TTO,2022-02-14,1503561.0,127.0
Trinidad and Tobago,TTO,2022-02-15,1505640.0,2079.0
Trinidad and Tobago,TTO,2022-02-16,1507642.0,2002.0
Trinidad and Tobago,TTO,2022-02-17,1509466.0,1824.0
Trinidad and Tobago,TTO,2022-02-18,1511142.0,1676.0
Trinidad and Tobago,TTO,2022-02-19,1513467.0,2325.0
Trinidad and Tobago,TTO,2022-02-20,1514910.0,1443.0
Trinidad and Tobago,TTO,2022-02-22,1517065.0,2155.0
Trinidad and Tobago,TTO,2022-02-23,1518878.0,1813.0
Trinidad and Tobago,TTO,2022-02-24,1520535.0,1657.0
Trinidad and Tobago,TTO,2022-02-25,1521999.0,1464.0
Trinidad and Tobago,TTO,2022-02-26,1523755.0,1756.0
Trinidad and Tobago,TTO,2022-02-27,1524592.0,837.0
Trinidad and Tobago,TTO,2022-03-01,1525728.0,1136.0
Trinidad and Tobago,TTO,2022-03-02,1526406.0,678.0
Trinidad and Tobago,TTO,2022-03-03,1527056.0,650.0
Trinidad and Tobago,TTO,2022-03-04,1527749.0,693.0
Trinidad and Tobago,TTO,2022-03-05,1528473.0,724.0
Trinidad and Tobago,TTO,2022-03-06,1529220.0,747.0
Trinidad and Tobago,TTO,2022-03-07,1529230.0,10.0
Trinidad and Tobago,TTO,2022-03-08,1530294.0,1064.0
Trinidad and Tobago,TTO,2022-03-09,1531321.0,1027.0
Trinidad and Tobago,TTO,2022-03-10,1532235.0,914.0
Trinidad and Tobago,TTO,2022-03-11,1533108.0,873.0
Trinidad and Tobago,TTO,2022-03-12,1534045.0,937.0
Trinidad and Tobago,TTO,2022-03-13,1534637.0,592.0
Trinidad and Tobago,TTO,2022-03-15,1535510.0,873.0
Trinidad and Tobago,TTO,2022-03-16,1536390.0,880.0
Trinidad and Tobago,TTO,2022-03-17,1537143.0,753.0
Trinidad and Tobago,TTO,2022-03-18,1537860.0,717.0
Trinidad and Tobago,TTO,2022-03-19,1538756.0,896.0
Trinidad and Tobago,TTO,2022-03-20,1539289.0,533.0
Trinidad and Tobago,TTO,2022-03-21,1539299.0,10.0
Trinidad and Tobago,TTO,2022-03-22,1539965.0,666.0
Trinidad and Tobago,TTO,2022-03-23,1540717.0,752.0
Trinidad and Tobago,TTO,2022-03-24,1541448.0,731.0
Trinidad and Tobago,TTO,2022-03-25,1542051.0,603.0
Trinidad and Tobago,TTO,2022-03-26,1542747.0,696.0
Trinidad and Tobago,TTO,2022-03-27,1543140.0,393.0
Trinidad and Tobago,TTO,2022-03-29,1543684.0,544.0
Trinidad and Tobago,TTO,2022-03-30,1544257.0,573.0
Trinidad and Tobago,TTO,2022-04-01,1544733.0,476.0
Trinidad and Tobago,TTO,2022-04-02,1545194.0,461.0
Trinidad and Tobago,TTO,2022-04-04,1545296.0,102.0
Trinidad and Tobago,TTO,2022-04-05,1546053.0,757.0
Trinidad and Tobago,TTO,2022-04-06,1546483.0,430.0
Trinidad and Tobago,TTO,2022-04-07,1546855.0,372.0
Trinidad and Tobago,TTO,2022-04-08,1547267.0,412.0
Trinidad and Tobago,TTO,2022-04-09,1547710.0,443.0
Trinidad and Tobago,TTO,2022-04-10,1547977.0,267.0
Trinidad and Tobago,TTO,2022-04-13,1548930.0,953.0
Trinidad and Tobago,TTO,2022-04-14,1549291.0,361.0
Trinidad and Tobago,TTO,2022-04-15,1549703.0,412.0
Trinidad and Tobago,TTO,2022-04-20,1550104.0,401.0
Trinidad and Tobago,TTO,2022-04-21,1550425.0,321.0
Trinidad and Tobago,TTO,2022-04-22,1550731.0,306.0
Trinidad and Tobago,TTO,2022-04-23,1551105.0,374.0
Trinidad and Tobago,TTO,2022-04-24,1551330.0,225.0
Trinidad and Tobago,TTO,2022-04-26,1551605.0,275.0
Trinidad and Tobago,TTO,2022-04-27,1551906.0,301.0
Trinidad and Tobago,TTO,2022-04-28,1552164.0,258.0
Trinidad and Tobago,TTO,2022-04-29,1552451.0,287.0
Trinidad and Tobago,TTO,2022-04-30,1552758.0,307.0
Trinidad and Tobago,TTO,2022-05-01,1553054.0,296.0
Trinidad and Tobago,TTO,2022-05-04,1553345.0,291.0
Trinidad and Tobago,TTO,2022-05-05,1553619.0,274.0
Trinidad and Tobago,TTO,2022-05-06,1553914.0,295.0
Trinidad and Tobago,TTO,2022-05-07,1554162.0,248.0
Trinidad and Tobago,TTO,2022-05-08,1554346.0,184.0
Trinidad and Tobago,TTO,2022-05-10,1554544.0,198.0
Trinidad and Tobago,TTO,2022-05-11,1554804.0,260.0
Trinidad and Tobago,TTO,2022-05-14,1555658.0,854.0
Trinidad and Tobago,TTO,2022-05-15,1555947.0,289.0
Trinidad and Tobago,TTO,2022-05-17,1556228.0,281.0
Trinidad and Tobago,TTO,2022-05-18,1556484.0,256.0
Trinidad and Tobago,TTO,2022-05-19,1556749.0,265.0
Trinidad and Tobago,TTO,2022-05-20,1557010.0,261.0
Trinidad and Tobago,TTO,2022-05-21,1557813.0,803.0
Trinidad and Tobago,TTO,2022-05-22,1558497.0,684.0
Trinidad and Tobago,TTO,2022-05-24,1559351.0,854.0
Trinidad and Tobago,TTO,2022-05-25,1560123.0,772.0
Trinidad and Tobago,TTO,2022-05-26,1561071.0,948.0
Trinidad and Tobago,TTO,2022-05-27,1561850.0,779.0
Trinidad and Tobago,TTO,2022-05-28,1562696.0,846.0
Trinidad and Tobago,TTO,2022-05-31,1563433.0,737.0
Trinidad and Tobago,TTO,2022-06-01,1564019.0,586.0
Trinidad and Tobago,TTO,2022-06-02,1564556.0,537.0
Trinidad and Tobago,TTO,2022-06-03,1564880.0,324.0
Trinidad and Tobago,TTO,2022-06-04,1565327.0,447.0
Trinidad and Tobago,TTO,2022-06-05,1565753.0,426.0
Trinidad and Tobago,TTO,2022-06-07,1566104.0,351.0
Trinidad and Tobago,TTO,2022-06-08,1566529.0,425.0
Trinidad and Tobago,TTO,2022-06-09,1566873.0,344.0
Trinidad and Tobago,TTO,2022-06-10,1567294.0,421.0
Trinidad and Tobago,TTO,2022-06-11,1567717.0,423.0
Trinidad and Tobago,TTO,2022-06-12,1568055.0,338.0
Trinidad and Tobago,TTO,2022-06-14,1568300.0,245.0
Trinidad and Tobago,TTO,2022-06-15,1568606.0,306.0
Trinidad and Tobago,TTO,2022-06-16,1568972.0,366.0
Trinidad and Tobago,TTO,2022-06-18,1569406.0,434.0
Trinidad and Tobago,TTO,2022-06-20,1569703.0,297.0
Trinidad and Tobago,TTO,2022-06-21,1569706.0,3.0
Trinidad and Tobago,TTO,2022-06-22,1570037.0,331.0
Trinidad and Tobago,TTO,2022-06-23,1570458.0,421.0
Trinidad and Tobago,TTO,2022-06-24,1570977.0,519.0
Trinidad and Tobago,TTO,2022-06-25,1571667.0,690.0
Trinidad and Tobago,TTO,2022-06-26,1572210.0,543.0
Trinidad and Tobago,TTO,2022-06-28,1572805.0,595.0
Trinidad and Tobago,TTO,2022-06-29,1573294.0,489.0
Trinidad and Tobago,TTO,2022-06-30,1573535.0,241.0
Trinidad and Tobago,TTO,2022-07-01,1574287.0,752.0
Trinidad and Tobago,TTO,2022-07-02,1574448.0,161.0
Trinidad and Tobago,TTO,2022-07-03,1574574.0,126.0
Trinidad and Tobago,TTO,2022-07-06,1574822.0,248.0
Trinidad and Tobago,TTO,2022-07-07,1574932.0,110.0
Trinidad and Tobago,TTO,2022-07-09,1575183.0,251.0
Trinidad and Tobago,TTO,2022-07-10,1575244.0,61.0
Trinidad and Tobago,TTO,2022-07-12,1575318.0,74.0
Trinidad and Tobago,TTO,2022-07-14,1575495.0,177.0
